Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN
2001-02-16,33.24068069458008,9.567538261413574,,26.8125,,1.6616326570510864,18.04292869567871,24.709999084472656,,45.25849533081055,7.543267250061035,30.759855270385746,22.22357940673828,21.25,6.712543964385986,7.880314826965332,19.0977783203125,8.484375,13.0625
2001-02-20,33.422718048095696,9.601076126098633,,28.3125,,1.670967698097229,17.018110275268555,22.56999969482422,,45.73465347290039,7.3684773445129395,27.06866455078125,22.75485801696777,19.796875,6.390799045562744,7.725168228149414,18.985275268554688,7.97265625,12.75
2001-02-21,33.013240814208984,9.863439559936523,,29.375,,1.6429626941680908,14.937429428100586,23.0,,45.55510711669922,7.0982322692871085,24.730915069580078,21.991838455200195,17.9375,6.417244911193848,7.369617462158202,18.89324378967285,7.96875,12.3125
2001-02-22,32.71356201171875,9.8535795211792,,26.375,,1.628960371017456,15.123760223388672,21.0,,44.16566848754883,7.1478190422058105,24.035741806030273,21.87314987182617,17.0,6.357744693756104,7.463353157043457,18.969945907592773,7.46875,12.109375
2001-02-23,32.758060455322266,9.646444320678713,,25.5625,,1.6803027391433716,16.210685729980472,22.100000381469727,,41.83952331542969,7.154017448425293,23.562034606933594,21.115779876708984,19.1875,6.280613422393799,7.3405256271362305,19.43012809753418,7.515625,11.0625
2001-02-26,33.03995132446289,9.705623626708984,,25.25,,1.7829878330230713,15.744858741760256,22.82999992370605,,43.08845138549805,7.273022651672362,23.562034606933594,21.946617126464844,20.0625,6.5208191871643075,7.7768821716308585,19.43012809753418,8.1875,9.0
2001-02-27,33.52951812744141,9.591209411621094,,21.875,,1.7269779443740845,15.154815673828125,21.979999542236328,,42.94014739990234,7.605252265930176,23.46976661682129,22.229219436645508,17.8125,6.395207405090332,7.679919719696045,19.378995895385746,7.578125,7.5625
2001-02-28,33.455352783203125,9.66419792175293,,22.75,,1.712975263595581,14.4405517578125,21.5,,42.12833023071289,7.457732677459718,22.147085189819336,22.91876220703125,16.9375,6.298243522644043,7.709003448486327,19.414791107177734,7.34375,7.5
2001-03-01,32.52069091796875,9.82990264892578,,22.0,,1.6616326570510864,13.943671226501465,20.950000762939453,,42.65913009643555,7.5035972595214835,23.568193435668945,22.59095001220703,17.0,6.0161662101745605,7.741331100463867,19.399450302124023,7.421875,7.5625
2001-03-02,33.03401565551758,9.80031681060791,,20.5,,1.7363128662109375,13.757343292236328,21.739999771118164,,43.5880241394043,7.675910949707031,23.395936965942386,22.72093772888184,14.8125,6.2233171463012695,7.773651599884032,19.378995895385746,6.875,7.5
2001-03-05,33.29215240478516,9.660256385803224,,20.9375,,1.7316453456878662,13.446794509887695,23.1299991607666,,44.18127822875977,7.729212760925293,23.408239364624023,22.86224365234375,13.25,6.139575958251952,7.873852252960205,19.332971572875977,6.48046875,6.6875
2001-03-06,33.30699920654297,9.472847938537598,,20.625,,1.7269779443740845,14.16105842590332,24.75,,44.50132751464844,7.6424384117126465,24.97699737548828,23.6422176361084,12.5625,6.192464828491211,7.760724544525146,19.414791107177734,6.453125,7.5
2001-03-07,33.50878524780273,9.297281265258787,,19.9375,,1.7596503496170044,14.25422191619873,25.10000038146973,,44.49351119995117,7.685824394226074,25.198467254638672,24.02089691162109,12.3125,6.2233171463012695,7.628200054168701,19.419898986816406,6.09375,7.8125
2001-03-08,34.77279281616211,9.567538261413574,,20.0,,1.838997721672058,13.4778470993042,26.0,,45.28970718383789,7.633763313293457,24.607879638671875,24.303497314453125,10.9375,6.357744693756104,7.699310302734375,19.307409286499023,6.0,8.46875
2001-03-09,34.54136276245117,9.421560287475586,,19.375,,1.838997721672058,13.384681701660154,23.29999923706055,,43.5958366394043,7.481282711029053,22.793048858642575,24.162193298339844,11.125,6.269594669342041,7.699310302734375,19.205137252807614,5.609375,8.125
2001-03-12,33.173473358154304,9.309117317199707,,17.375,,1.7549830675125122,12.918859481811525,22.729999542236328,,40.78571701049805,7.3201332092285165,21.538043975830078,23.280481338500977,10.4375,6.170425891876222,7.59587287902832,19.159128189086914,5.1875,8.5
2001-03-13,31.95691299438477,9.445231437683104,,18.6875,,1.81566059589386,13.602069854736328,23.78000068664551,,38.45175552368164,7.344923973083496,22.50390625,23.060068130493164,11.4375,6.25416898727417,7.599149703979492,19.05174446105957,5.078125,9.5
2001-03-14,31.90053749084473,9.12960147857666,,17.125,,1.7689852714538574,12.980968475341795,23.940000534057614,,38.13953399658203,7.012699604034424,21.71645164489746,22.64181709289551,11.25,6.115333557128906,7.586073875427246,19.08243179321289,5.0,10.25
2001-03-15,32.413875579833984,9.12960147857666,,17.5625,,1.7549830675125122,12.421979904174805,23.559999465942386,,38.74837875366211,6.975507736206055,21.439617156982425,22.52877426147461,9.3125,6.082278728485107,7.5697288513183585,18.918806076049805,5.125,9.4375
2001-03-16,31.45544624328613,8.877100944519043,,17.8125,,1.7363128662109375,14.223165512084961,23.399999618530273,,37.08573532104492,6.681709289550781,21.37809181213379,22.443992614746094,8.21875,5.881739616394043,7.579531192779541,18.816537857055664,5.015625,8.25
2001-03-19,32.04000473022461,8.827778816223145,,17.0,,1.7409802675247192,15.775917053222654,23.729999542236328,,36.41443634033203,6.632123947143555,22.75613784790039,22.87354278564453,9.46875,5.674589157104492,7.7135372161865225,18.663148880004886,5.6875,8.875
2001-03-20,31.226978302001953,8.541740417480469,,16.3125,,1.7363128662109375,16.303844451904293,22.43000030517578,,37.47602844238281,6.513117790222168,21.10125541687012,22.4779052734375,8.875,5.720868110656737,7.648174285888673,18.509750366210934,4.96875,8.1875
2001-03-21,30.749256134033203,8.679829597473145,,15.875,,1.7083076238632202,16.179622650146484,23.290000915527344,,37.1169548034668,6.2726240158081055,19.44021987915039,21.822275161743164,8.34375,5.615089416503906,7.406307697296143,18.407493591308594,5.046875,8.1875
2001-03-22,30.2092342376709,8.57724666595459,,16.875,,1.7549830675125122,17.89479637145996,26.45000076293945,,33.721405029296875,5.9949445724487305,21.408855438232425,21.262731552124023,8.6875,5.5203285217285165,7.23961591720581,18.463741302490234,6.1875,7.75
2001-03-23,30.1914176940918,8.57724666595459,,16.375,,1.7736529111862185,17.739458084106445,29.440000534057614,,34.330265045166016,6.334610939025879,23.27290153503418,21.946617126464844,8.53125,5.630514144897461,7.363819599151611,18.790977478027344,6.796875,7.8125
2001-03-26,30.86794662475586,8.729143142700195,,15.625,,1.7876553535461426,16.696834564208984,28.739999771118164,,36.27392578125,6.555264949798584,22.80535316467285,22.291393280029297,9.40625,5.7957940101623535,7.1579036712646475,18.698944091796875,6.34375,7.5
2001-03-27,31.277421951293945,8.833699226379395,,16.875,,1.81099271774292,18.193038940429688,29.690000534057614,,38.71717071533203,6.708981513977051,22.719221115112305,22.04270362854004,9.0,5.762738227844237,7.386693000793457,18.75518226623535,6.203125,7.40625
2001-03-28,31.105329513549805,8.981649398803711,,15.75,,1.8483328819274905,16.885723114013672,27.70000076293945,,38.63910675048828,6.7065019607543945,20.11693572998047,21.96923065185547,8.21875,5.690016269683838,7.23961591720581,19.02106475830078,5.515625,7.5625
2001-03-29,30.50298500061035,9.172994613647461,,15.3125,,1.81566059589386,16.189817428588867,28.29999923706055,,38.28004837036133,6.659396648406982,18.455907821655273,21.506366729736328,8.25,5.608477592468262,7.1905884742736825,19.02106475830078,5.328125,7.25
2001-03-30,30.82936668395996,9.309117317199707,,15.75,,1.81566059589386,17.382802963256836,26.540000915527344,,38.99817657470703,6.827988624572754,18.905004501342773,21.81887626647949,8.5625,5.663571357727051,7.337667465209961,19.30229377746582,5.703125,7.25
2001-04-02,30.28043365478516,9.153276443481444,,15.5,,1.7969902753829956,16.900636672973633,25.5,,38.81084060668945,6.949473857879639,18.978822708129886,22.500720977783203,7.4375,5.564403533935547,7.288642406463622,19.26650619506836,5.25,7.25
2001-04-03,29.64545440673828,8.86131477355957,,13.1875,,1.7549830675125122,15.349757194519045,23.68000030517578,,37.35113906860352,6.842863082885742,18.148313522338867,21.864330291748047,5.8125,5.533551216125488,7.144833564758301,19.17447280883789,4.75,6.6875
2001-04-04,29.26268196105957,8.961920738220215,,11.5625,,1.7223103046417236,14.673731803894045,20.739999771118164,,34.38490676879883,6.946994304656982,17.280879974365234,22.551862716674805,6.0,5.617292404174805,7.304984092712402,19.36082649230957,4.828125,6.5625
2001-04-05,30.630577087402344,9.291360855102539,,11.5,,1.684970140457153,17.34800910949707,23.020000457763672,,33.565284729003906,7.0263328552246085,18.83732795715332,23.07459831237793,7.5,5.718663215637207,7.403038024902344,19.567893981933594,5.3125,6.5625
2001-04-06,30.265594482421875,9.326871871948242,,12.0625,,1.684970140457153,16.92549705505371,20.049999237060547,,34.322463989257805,6.746170997619629,17.102476119995114,22.835956573486328,7.21875,5.531347751617432,7.3540096282958975,19.303884506225586,5.484375,6.625
2001-04-09,31.03112983703613,9.551759719848633,,12.949999809265135,,1.665366530418396,17.810291290283203,19.700000762939453,,35.423095703125,6.770963668823242,16.979438781738278,23.48938751220703,7.130000114440918,5.513716697692871,7.3540096282958975,19.567893981933594,5.9099998474121085,6.550000190734862
2001-04-10,32.21506118774414,9.60311222076416,,15.100000381469727,,1.6937450170516968,20.55912971496582,21.31999969482422,,36.57835006713867,6.775922775268555,18.36362648010254,24.58601188659668,8.670000076293945,5.775960922241211,7.6449036598205575,19.6662540435791,6.2750000953674325,7.1500000953674325
2001-04-11,31.692834854125977,9.360095977783203,,14.279999732971193,,1.710174560546875,20.2459716796875,23.51000022888184,,38.08487319946289,6.743692874908447,19.48943901062012,24.17690086364746,8.350000381469728,5.7517194747924805,7.442258834838867,19.459184646606445,6.059999942779541,6.5999999046325675
2001-04-12,31.96581840515137,9.09715747833252,,16.790000915527347,,1.710174560546875,20.41000747680664,24.85000038146973,,38.56105041503906,6.8552613258361825,20.892091751098636,24.17690086364746,9.0600004196167,5.740702152252197,7.393232822418213,19.567893981933594,6.047500133514403,6.0
2001-04-16,32.781795501708984,9.270459175109863,,19.0,,1.7915760278701782,20.295677185058594,23.5,,38.7327766418457,6.991623878479004,20.498361587524414,24.432598114013672,8.399999618530272,5.7561278343200675,7.438992500305176,19.645549774169922,5.987500190734862,5.449999809265137
2001-04-17,32.31298065185547,9.382006645202637,,19.0,,1.8670028448104856,20.454742431640625,23.0,,39.06841659545898,7.0660014152526855,20.504520416259766,24.029170989990234,8.550000190734862,5.850886821746826,7.37362003326416,19.645549774169922,5.889999866485597,5.800000190734862
2001-04-18,34.41971206665039,9.340173721313477,,19.100000381469727,,2.004414796829224,22.83574485778809,27.85000038146973,,40.16125869750977,7.05360746383667,23.37133407592773,24.98375129699707,9.039999961853027,5.972093105316162,7.304984092712402,19.53166389465332,6.320000171661378,7.28000020980835
2001-04-19,34.56806182861328,9.107121467590332,,19.200000762939453,,1.9835038185119631,23.88457489013672,29.01000022888184,,40.59058380126953,7.080878734588622,23.98652648925781,24.31328010559082,12.600000381469727,6.168224334716798,7.383424282073975,19.59378242492676,6.25,7.1500000953674325
2001-04-20,33.381179809570305,8.98162841796875,,20.0,,1.939442992210388,22.845684051513672,29.0,,38.756195068359375,7.078396320343018,24.85395812988281,24.034852981567386,10.210000038146973,6.031592845916747,7.53704309463501,19.210708618164066,5.4375,6.1500000953674325
2001-04-23,34.508712768554695,8.872071266174316,,20.200000762939453,,1.923760175704956,21.36439323425293,27.60000038146973,,37.97561264038086,6.976746082305907,24.607879638671875,24.00644111633301,9.140000343322754,5.950055122375487,7.5141663551330575,19.15376091003418,5.497499942779541,6.6500000953674325
2001-04-24,34.452327728271484,8.850159645080566,,19.43000030517578,,1.9678212404251096,21.24012565612793,27.35000038146973,,37.50724792480469,6.756091117858888,22.89763641357422,24.392822265625,9.239999771118164,5.910387992858888,7.5141663551330575,19.03469467163086,5.162499904632568,8.329999923706055
2001-04-25,34.725326538085945,9.065289497375488,,19.1299991607666,,1.9506447315216064,22.204456329345703,26.899999618530273,,37.46823120117188,7.4626898765563965,23.888093948364254,24.290546417236328,7.96999979019165,5.947852611541747,7.42918586730957,19.15376091003418,5.025000095367432,8.0
2001-04-26,34.962696075439446,8.935815811157227,,18.31999969482422,,1.9693144559860232,22.204456329345703,27.51000022888184,,36.68763732910156,7.7478065490722665,23.38363647460937,24.59736633300781,7.0,6.060241222381593,7.510900020599365,19.19000244140625,5.125,8.800000190734863
2001-04-27,35.303932189941406,9.158909797668457,,19.040000915527344,,2.014122724533081,22.67668151855469,30.0,,37.03889846801758,7.908964157104492,23.863489151000977,24.68827819824219,7.9099998474121085,6.234335422515869,7.553388118743896,19.15376091003418,5.392499923706055,8.75
2001-04-30,35.31283187866211,9.23858642578125,,19.200000762939453,,2.0357804298400883,22.328725814819336,31.0,,37.21062850952149,7.884169101715088,23.99882888793945,24.42691802978516,9.449999809265137,6.203483581542969,7.635097980499268,19.215879440307614,5.832499980926514,8.75
2001-05-01,34.86774444580078,9.123054504394533,,19.75,,2.1209154129028316,21.89626884460449,31.86000061035156,,35.32159805297852,7.861855983734131,24.11572074890137,24.32464027404785,9.079999923706056,6.157204627990723,7.399770259857178,19.283174514770508,5.7750000953674325,8.5
2001-05-02,34.582897186279304,9.037403106689453,,19.799999237060547,,2.0723733901977544,21.289836883544922,32.950000762939446,,37.702392578125,7.727977752685548,24.43561935424805,24.37578201293945,11.460000038146973,6.212298393249513,7.24614953994751,19.15376091003418,5.7775001525878915,8.75
2001-05-03,34.93896484375,9.12504768371582,,19.3700008392334,,2.018603563308716,20.196266174316406,32.610000610351555,,37.725830078125,7.581692695617676,23.65432167053223,24.13713073730469,10.140000343322754,6.258575916290282,7.233078479766847,19.422950744628906,5.7150001525878915,8.699999809265138
2001-05-04,35.6036262512207,9.280418395996094,,19.709999084472656,,2.006654500961304,20.55912971496582,30.989999771118164,,37.85852432250977,7.661034107208253,23.60510635375977,24.591693878173828,10.5600004196167,6.307058334350586,7.350741386413574,19.309062957763672,5.744999885559082,8.600000381469728
2001-05-07,34.98346328735352,9.362091064453123,,19.25,,2.0537033081054688,20.46965789794922,30.01000022888184,,37.2730827331543,7.636239051818848,23.832727432250977,24.33031845092773,9.989999771118164,6.390799045562744,7.226541519165039,19.15376091003418,5.8499999046325675,8.800000190734863
2001-05-08,34.52651214599609,9.501521110534668,,19.34000015258789,,2.0357804298400883,20.907087326049805,29.75,,36.07096862792969,7.7031798362731925,23.63586616516113,24.69397735595703,10.329999923706056,6.324688911437987,7.2755699157714835,19.428117752075195,5.732500076293945,9.5
2001-05-09,34.69564819335937,9.632988929748537,,20.40999984741211,,2.1649768352508545,20.6386661529541,28.149999618530273,,34.97815704345703,7.611447334289551,23.99267578125,24.8701171875,10.06999969482422,6.313669681549072,7.291911602020264,19.542007446289066,5.579999923706055,9.149999618530273
2001-05-10,35.02500534057617,9.581202507019043,,20.0,,2.210531711578369,20.022289276123047,28.70000076293945,,33.955577850341804,7.661034107208253,24.12186622619629,25.284893035888672,9.56999969482422,6.340114116668701,7.262492656707764,19.671432495117188,5.8499999046325675,8.890000343322754
2001-05-11,34.829174041748054,9.812264442443848,,19.809999465942386,,2.1433193683624268,19.81351661682129,27.68000030517578,,34.57224655151367,7.668471813201903,24.417165756225586,25.03487968444824,9.34000015258789,6.274003505706787,7.347475528717041,19.076114654541016,5.7849998474121085,8.800000190734863
2001-05-14,35.102169036865234,9.929787635803224,,19.63999938964844,,2.1104602813720703,19.460594177246094,27.20000076293945,,33.549667358398445,7.544506549835205,23.83888435363769,25.313310623168945,8.899999618530273,6.296040058135986,7.344205856323242,19.31423568725586,5.514999866485597,9.199999809265137
2001-05-15,35.057655334472656,10.258455276489258,,19.799999237060547,,2.035033226013184,19.28163719177246,29.13999938964844,,33.018871307373054,7.770864963531494,23.039125442504886,25.4951229095459,9.15999984741211,6.0580382347106925,7.295180797576903,19.23141288757324,5.5,9.800000190734863
2001-05-16,37.62066650390625,10.716605186462402,,20.0,,2.109713315963745,20.424917221069336,31.5,,32.74566650390625,8.017126083374022,23.685081481933594,26.53493881225586,9.960000038146973,6.157204627990723,7.52396821975708,19.454011917114254,5.71999979019165,10.130000114440918
2001-05-17,37.08406066894531,10.696682929992676,,20.649999618530273,,2.1724445819854736,21.672582626342773,31.54999923706055,,35.282588958740234,8.069364547729492,23.820423126220703,26.99517250061035,10.289999961853027,6.324688911437987,7.592608451843263,19.707666397094727,6.012499809265138,10.960000038146973
2001-05-18,36.886226654052734,10.56122875213623,,22.899999618530273,,2.120168685913086,21.13077163696289,32.490001678466804,,35.7119026184082,8.046978950500487,22.147085189819336,26.13151550292969,10.010000228881836,6.302649974822997,7.504356861114503,19.62484169006348,6.0,11.050000190734863
2001-05-21,36.89822006225586,10.609033584594727,,25.149999618530273,,2.1769251823425293,22.612062454223636,34.400001525878906,,35.953895568847656,8.089262008666992,23.37748718261719,26.13151550292969,10.899999618530273,6.344522476196289,7.641634941101074,19.82672691345215,7.125,11.949999809265135
2001-05-22,36.27170181274414,10.547287940979004,,25.25,,2.250111818313598,23.0047550201416,33.990001678466804,,36.88278198242188,8.116622924804688,24.14648246765137,26.364465713500977,12.8100004196167,6.494375228881836,7.687397956848144,19.82672691345215,6.747499942779541,12.06999969482422
2001-05-23,36.16379165649414,10.537325859069824,,23.5,,2.323298215866089,22.105043411254886,32.65999984741211,,37.18721389770508,8.046978950500487,23.334413528442386,26.13719367980957,11.260000228881836,6.364354610443115,7.484747886657715,19.707666397094727,6.335000038146973,12.010000228881836
2001-05-24,35.66618347167969,10.346098899841307,,26.899999618530273,,2.516720056533813,22.592174530029297,31.95000076293945,,36.46126174926758,7.987275123596191,22.331647872924805,25.59740447998047,11.93000030517578,6.302649974822997,7.50109052658081,19.2987060546875,6.512499809265138,11.5600004196167
2001-05-25,35.60322570800781,10.238537788391113,,25.60000038146973,,2.560034275054932,22.21936798095703,31.940000534057614,,35.78995895385742,7.890266418457031,23.186771392822266,26.086055755615234,10.949999809265137,6.340114116668701,7.546851634979247,19.334945678710934,6.505000114440918,10.149999618530273
2001-05-29,35.89699172973633,10.2285795211792,,25.25,,2.511492252349853,20.718196868896484,29.43000030517578,,35.43870544433594,8.009662628173826,22.116329193115234,26.33039665222168,11.130000114440918,6.3687615394592285,7.510900020599365,19.37636375427246,6.477499961853027,9.949999809265137
2001-05-30,35.177562713623054,10.254471778869627,,25.0,,2.425610303878784,19.94275665283203,27.95000076293945,,34.78300094604492,7.835536479949951,20.22152137756348,26.148555755615234,10.050000190734863,6.2651872634887695,7.425915241241455,19.257293701171875,6.364999771118164,9.25
2001-05-31,35.54626846313477,10.354070663452148,,24.78000068664551,,2.543605327606201,19.76877784729004,28.25,,35.43870544433594,8.066880226135254,20.633703231811523,26.574710845947266,10.329999923706056,6.331300735473633,7.484747886657715,18.84833335876465,6.5,10.0
2001-06-01,35.79506301879883,10.28235912322998,,25.399999618530273,,2.6548783779144287,20.17141342163086,29.60000038146973,,35.07181930541992,7.984791278839111,20.898239135742188,26.84744453430176,10.350000381469727,6.174834728240968,7.494555950164795,19.22105026245117,6.559999942779541,10.050000190734863
2001-06-04,35.9719352722168,10.326178550720217,,25.76000022888184,,2.6227657794952397,20.04714012145996,27.61000061035156,,34.80640411376953,8.218613624572754,20.60909652709961,27.12018203735352,10.149999618530273,6.190260410308838,7.615488529205322,19.14339828491211,6.510000228881836,10.149999618530273
2001-06-05,36.42160034179688,10.52736759185791,,25.29999923706055,,2.6309807300567627,20.718196868896484,28.899999618530273,,33.20621109008789,8.402683258056639,20.97821617126465,27.211090087890625,10.130000114440918,6.227724075317383,7.654712200164795,19.16411018371582,6.760000228881836,10.25
2001-06-06,36.448577880859375,10.298295974731444,,23.170000076293945,,2.769885540008545,20.315561294555664,28.3700008392334,,33.151573181152344,8.208662033081055,21.082799911499023,27.18836784362793,10.050000190734863,6.174834728240968,7.4651384353637695,18.9932861328125,6.9724998474121085,9.899999618530273
2001-06-07,36.511512756347656,10.288339614868164,,24.559999465942386,,2.978990316390991,21.299774169921875,30.28000068664551,,31.49672508239746,8.236024856567383,22.048660278320312,27.273595809936523,9.640000343322754,6.159409523010254,7.471670150756836,18.89492416381836,6.03000020980835,9.550000190734863
2001-06-08,36.004913330078125,10.262438774108887,,23.75,,2.8938546180725098,20.892173767089844,31.10000038146973,,32.292919158935554,8.193735122680664,21.538043975830078,27.040630340576172,9.25,6.16602087020874,7.425915241241455,19.00364112854004,5.630000114440918,9.300000190734863
2001-06-11,36.07386016845703,10.037351608276367,,23.479999542236328,,2.9416501522064213,21.021413803100586,30.04999923706055,,33.174999237060554,8.153938293457031,20.775197982788086,26.81904220581055,9.119999885559082,6.146185874938965,7.422646999359131,19.050228118896484,5.264999866485597,9.260000228881836
2001-06-12,36.59545516967773,10.103089332580566,,22.95000076293945,,2.9819769859313965,20.46965789794922,29.670000076293945,,33.502838134765625,8.211148262023926,20.486059188842773,26.83608436584473,9.149999618530273,6.0161662101745605,7.282106399536133,19.645549774169922,5.412499904632568,8.880000114440918
2001-06-13,36.55648422241211,10.115038871765137,,23.60000038146973,,3.0566577911376958,19.97258186340332,29.28000068664551,,32.71444702148437,8.183784484863281,20.080026626586914,26.909954071044922,8.529999732971191,6.1065192222595215,7.477226734161378,19.733551025390625,5.574999809265137,9.0
2001-06-14,36.19976043701172,10.059266090393066,,22.489999771118164,,2.7676451206207275,19.3909969329834,27.440000534057614,,31.972883224487305,8.188763618469237,19.13262176513672,26.39856719970703,7.5999999046325675,6.0580382347106925,7.401155948638916,19.90955924987793,5.25,8.989999771118164
2001-06-15,36.2357292175293,10.071212768554688,,22.60000038146973,,2.81170654296875,19.664390563964844,27.559999465942386,,33.51064300537109,8.333036422729492,18.738893508911133,26.676986694335934,7.510000228881836,5.910387992858888,7.265568733215332,19.22105026245117,5.252500057220459,8.899999618530273
2001-06-18,36.64043426513672,10.17877960205078,,23.190000534057614,,2.673548698425293,20.15152931213379,26.399999618530273,,33.182785034179695,8.407662391662598,18.455907821655273,26.76222038269043,6.71999979019165,5.9853148460388175,7.308563709259032,18.889747619628906,5.147500038146973,9.020000457763672
2001-06-19,36.079856872558594,10.214634895324707,,23.0,,2.655625104904175,21.250070571899414,24.989999771118164,,32.78469467163086,8.479794502258299,18.037572860717773,27.023595809936523,6.3499999046325675,5.875129699707031,7.308563709259032,18.667150497436523,5.014999866485597,8.529999732971191
2001-06-20,35.552276611328125,10.407852172851562,,23.86000061035156,,2.5928936004638667,22.51761817932129,23.95000076293945,,32.78469467163086,8.636507034301758,17.483898162841793,27.06903648376465,6.980000019073486,5.764942169189452,7.470604419708253,19.246946334838867,5.4025001525878915,8.430000305175781
2001-06-21,34.874778747558594,10.557251930236816,,24.51000022888184,,2.721343755722046,22.52259063720703,24.479999542236328,,32.441238403320305,8.663871765136719,18.19752693176269,26.665626525878906,6.940000057220459,5.7957940101623535,7.437535762786865,19.334945678710934,5.4650001525878915,8.260000228881836
2001-06-22,35.006698608398445,10.362034797668457,,24.1200008392334,,2.5353899002075195,21.668865203857425,24.670000076293945,,32.05094146728516,8.07185173034668,18.0867862701416,25.926965713500977,6.809999942779541,5.82664680480957,7.086988925933838,19.10199737548828,5.3125,7.820000171661378
2001-06-25,34.67993927001953,10.33016586303711,,23.649999618530273,,2.58542537689209,22.13624763488769,25.290000915527344,,32.394405364990234,8.022102355957031,18.24058532714844,25.659921646118164,7.309999942779541,5.692219734191895,7.149824142456055,19.319414138793945,5.357500076293945,7.699999809265138
2001-06-26,34.473098754882805,10.25247859954834,,23.75,,2.7243306636810303,22.20088768005371,26.149999618530273,,32.43342971801758,8.05195140838623,17.96375274658203,25.9099178314209,7.4099998474121085,5.786979675292969,7.480528354644775,19.59378242492676,5.602499961853027,8.489999771118164
2001-06-27,34.26327896118164,9.95966625213623,,22.60000038146973,,2.7258241176605225,22.051719665527344,26.5,,33.003257751464844,8.111649513244629,18.36362648010254,25.85309219360352,7.5900001525878915,6.0514259338378915,7.490449905395508,19.800844192504886,5.53249979019165,7.960000038146973
2001-06-28,34.730918884277344,10.0811767578125,,23.20000076293945,,2.8684632778167725,23.299745559692386,27.43000030517578,,34.267822265625,8.002199172973633,19.495586395263672,25.959400177001953,8.140000343322754,6.130760192871094,7.421003818511963,20.03379249572754,5.699999809265138,8.0
2001-06-29,34.203323364257805,9.561278343200684,,23.57999992370605,,2.9311950206756587,23.36935615539551,28.899999618530273,,33.60431671142578,7.833054065704347,19.993898391723636,26.119258880615234,9.18000030517578,6.3687615394592285,7.662411212921143,20.60322570800781,6.0,7.8400001525878915
2001-07-02,35.15058135986328,9.834174156188963,,23.479999542236328,,2.872197151184082,23.34449577331543,29.739999771118164,,34.174156188964844,8.022102355957031,20.356861114501953,26.38187599182129,8.699999809265138,6.346724987030028,7.616119384765625,20.318511962890625,6.072500228881836,8.0
2001-07-03,35.02166748046875,9.814253807067873,,26.65999984741211,,2.799757719039917,22.524080276489254,29.76000022888184,,33.565284729003906,7.95742654800415,20.006202697753906,26.376163482666016,8.229999542236326,6.320281505584718,7.553282260894775,20.33946990966797,6.0250000953674325,7.989999771118164
2001-07-05,34.904773712158196,9.748522758483887,,26.239999771118164,,2.7930362224578857,22.205862045288086,28.63999938964844,,32.83933258056641,7.885289192199707,19.79088592529297,26.25628089904785,7.960000038146973,6.313669681549072,7.536750316619872,20.355188369750977,5.987500190734862,7.949999809265138
2001-07-06,34.353206634521484,9.423834800720217,,23.899999618530273,,2.718356132507324,21.55947494506836,20.799999237060547,,33.13595962524414,7.678829669952393,18.548189163208008,25.53693008422852,7.860000133514403,6.2145018577575675,7.2821044921875,20.198040008544922,5.537499904632568,7.889999866485597
2001-07-09,34.42813873291016,9.541360855102539,,24.29999923706055,,2.6847500801086426,21.867752075195312,21.200000762939453,,33.76042938232422,7.7559447288513175,18.40053939819336,25.83380889892578,8.289999961853027,6.302649974822997,7.202736854553223,20.36042022705078,5.887499809265138,7.78000020980835
2001-07-10,33.468883514404304,9.640953063964844,,22.989999771118164,,2.68699049949646,21.35561180114746,21.0,,33.87752914428711,7.634058475494385,17.410072326660153,26.05075454711914,7.630000114440918,6.456912040710449,7.358169078826903,20.444231033325195,5.510000228881836,7.9000000953674325
2001-07-11,33.495864868164055,10.093077659606934,,22.100000381469727,,2.6765356063842773,20.604808807373047,21.1200008392334,,32.78469467163086,7.606692314147949,16.530344009399414,25.93085479736328,7.699999809265138,6.478950023651122,7.2258849143981925,20.53327178955078,5.387499809265137,7.800000190734862
2001-07-12,34.03244400024414,9.855733871459961,,20.899999618530273,,2.7153689861297607,21.35063934326172,22.70000076293945,,30.59124565124512,7.683804035186768,18.911151885986328,26.638782501220703,8.199999809265138,6.606765270233153,7.126674175262451,20.6904239654541,5.324999809265137,7.619999885559082
2001-07-13,33.642765045166016,9.976414680480957,,19.770000457763672,,2.882652282714844,20.072784423828125,21.07999992370605,,29.990196228027344,7.78579044342041,18.64046669006348,26.69016456604004,8.449999809265138,6.772044658660889,7.014233589172362,20.810895919799805,5.300000190734863,7.5
2001-07-16,32.98926544189453,10.006587982177734,,18.950000762939453,,2.7915427684783936,19.605398178100586,20.0,,29.65453910827637,7.738528251647949,17.779191970825195,26.47892951965332,7.920000076293945,6.899860382080077,6.9183311462402335,20.52280807495117,5.002500057220459,7.5999999046325675
2001-07-17,33.83162307739258,10.087044715881348,,19.850000381469727,,2.9916858673095703,20.47056007385254,20.420000076293945,,29.521833419799805,7.731066703796388,18.148313522338867,27.06696319580078,8.640000343322754,6.9020628929138175,6.905101776123048,20.66422843933105,5.195000171661377,7.670000076293945
2001-07-18,34.098400115966804,10.36863613128662,,19.170000076293945,,2.8512868881225586,19.91367530822754,17.8700008392334,,28.436826705932614,7.798227787017822,17.526960372924805,27.181156158447266,7.960000038146973,6.74560022354126,6.9117183685302725,20.55946159362793,5.0625,7.6500000953674325
